arduino_ms,emg_raw,label
2,6,good
4,55,good
6,-37,good
8,-145,good
11,-125,good
13,-34,good
15,69,good
17,95,good
19,26,good
21,18,good
23,43,good
25,-9,good
27,-74,good
29,-62,good
31,65,good
33,72,good
35,-18,good
37,-89,good
39,13,good
41,74,good
43,19,good
45,-47,good
47,-71,good
49,-82,good
51,-66,good
54,9,good
56,90,good
58,39,good
60,26,good
62,-19,good
64,-27,good
66,-18,good
68,-18,good
70,-27,good
72,37,good
74,23,good
76,-24,good
78,-33,good
80,16,good
82,-1,good
84,-37,good
86,-17,good
88,-13,good
90,-4,good
92,43,good
94,26,good
96,-2,good
98,-15,good
100,46,good
102,-45,good
104,-65,good
106,-37,good
108,-15,good
110,3,good
112,7,good
114,22,good
116,-6,good
118,9,good
120,23,good
122,-2,good
124,2,good
126,-22,good
128,30,good
130,-46,good
132,-64,good
134,-1,good
136,18,good
139,-18,good
141,-15,good
143,3,good
145,1,good
147,9,good
149,-5,good
151,-11,good
153,-3,good
155,1,good
157,4,good
159,-19,good
161,-22,good
163,-10,good
165,-5,good
167,1,good
169,4,good
171,-2,good
173,-20,good
175,-6,good
177,-4,good
179,-6,good
182,8,good
184,-7,good
186,-10,good
188,-8,good
190,-5,good
192,-2,good
194,0,good
196,-6,good
198,-6,good
200,-6,good
202,-7,good
204,-6,good
206,-6,good
208,-8,good
210,-7,good
212,-8,good
214,-7,good
216,-7,good
218,-7,good
220,-7,good
222,-6,good
224,-6,good
226,-6,good
228,-6,good
230,-5,good
232,-5,good
234,-5,good
236,-4,good
238,-4,good
240,-4,good
242,-3,good
244,-1,good
246,-3,good
248,-3,good
250,-9,good
252,-11,good
254,-7,good
256,-11,good
258,2,good
260,12,good
262,9,good
264,9,good
267,4,good
269,-1,good
271,-3,good
273,-5,good
275,-4,good
277,-9,good
279,-5,good
281,-4,good
283,-2,good
285,-5,good
287,-1,good
289,3,good
291,0,good
293,1,good
295,-2,good
297,-3,good
299,-3,good
301,-3,good
303,-4,good
305,-2,good
307,1,good
310,-3,good
312,-6,good
314,4,good
316,4,good
318,2,good
320,2,good
322,-1,good
324,-2,good
326,-2,good
328,-1,good
330,-2,good
332,-2,good
334,-2,good
336,-1,good
338,0,good
340,-1,good
342,0,good
344,-2,good
346,1,good
348,1,good
350,1,good
352,-1,good
354,-2,good
356,-1,good
358,-1,good
360,-2,good
362,-2,good
364,1,good
366,2,good
368,2,good
370,1,good
372,0,good
374,0,good
376,-2,good
378,-2,good
380,0,good
382,1,good
384,-2,good
386,-2,good
388,-1,good
390,1,good
392,1,good
395,0,good
397,-1,good
399,1,good
401,0,good
403,1,good
405,0,good
407,1,good
409,0,good
411,0,good
413,0,good
415,0,good
417,0,good
419,-1,good
421,0,good
423,0,good
425,0,good
427,0,good
429,-1,good
431,1,good
433,1,good
435,0,good
438,0,good
440,0,good
442,0,good
444,0,good
446,-1,good
448,0,good
450,1,good
452,2,good
454,0,good
456,-2,good
458,-6,good
460,-5,good
462,-4,good
464,6,good
466,10,good
468,-1,good
470,0,good
472,2,good
474,5,good
476,8,good
478,6,good
480,4,good
482,2,good
484,-2,good
486,-3,good
488,1,good
490,1,good
492,-1,good
494,-1,good
496,-2,good
498,0,good
500,0,good
502,-2,good
504,-1,good
506,-1,good
508,-3,good
510,0,good
512,-1,good
514,-1,good
516,-1,good
518,0,good
520,-2,good
523,0,good
525,1,good
527,1,good
529,0,good
531,2,good
533,1,good
535,-1,good
537,-9,good
539,-4,good
541,3,good
543,5,good
545,11,good
547,2,good
549,0,good
551,-1,good
553,-1,good
555,-1,good
557,-1,good
559,-1,good
561,-6,good
563,-5,good
566,0,good
568,5,good
570,5,good
572,2,good
574,2,good
576,0,good
578,2,good
580,0,good
582,-1,good
584,-1,good
586,-2,good
588,-1,good
590,-1,good
592,-6,good
594,-3,good
596,2,good
598,1,good
600,2,good
602,4,good
604,1,good
606,0,good
608,-1,good
610,-1,good
612,-1,good
614,-1,good
616,-1,good
618,-1,good
620,1,good
622,2,good
624,1,good
626,1,good
628,0,good
630,-1,good
632,-1,good
634,0,good
636,1,good
638,0,good
640,1,good
642,5,good
644,-3,good
646,-2,good
648,2,good
651,0,good
653,2,good
655,2,good
657,0,good
659,-1,good
661,1,good
663,0,good
665,-5,good
667,-3,good
669,0,good
671,-3,good
673,-3,good
675,0,good
677,7,good
679,3,good
681,-1,good
683,0,good
685,-1,good
687,0,good
689,5,good
691,4,good
694,-4,good
696,-4,good
698,0,good
700,0,good
702,2,good
704,2,good
706,0,good
708,-1,good
710,1,good
712,1,good
714,1,good
716,1,good
718,0,good
720,0,good
722,0,good
724,0,good
726,-2,good
728,-1,good
730,0,good
732,0,good
734,1,good
736,0,good
738,1,good
740,2,good
742,3,good
744,-2,good
746,-2,good
748,1,good
750,-1,good
752,1,good
754,6,good
756,-4,good
758,-3,good
760,34,good
762,17,good
764,-19,good
766,-31,good
768,-17,good
770,-3,good
772,7,good
774,20,good
776,10,good
779,-5,good
781,-11,good
783,-7,good
785,-3,good
787,-2,good
789,1,good
791,5,good
793,3,good
795,-5,good
797,-8,good
799,-8,good
801,-4,good
803,-3,good
805,-3,good
807,-3,good
809,-3,good
811,-3,good
813,-3,good
815,-1,good
817,-1,good
819,-1,good
822,4,good
824,0,good
826,-2,good
828,-4,good
830,-5,good
832,-4,good
834,-1,good
836,0,good
838,-1,good
840,0,good
842,-1,good
844,1,good
846,1,good
848,0,good
850,0,good
852,-1,good
854,0,good
856,0,good
858,-1,good
860,1,good
862,0,good
864,-1,good
866,1,good
868,0,good
870,1,good
872,0,good
874,1,good
876,0,good
878,0,good
880,1,good
882,1,good
884,-1,good
886,0,good
888,0,good
890,0,good
892,0,good
894,0,good
896,0,good
898,-1,good
900,1,good
902,1,good
904,0,good
907,1,good
909,0,good
911,1,good
913,2,good
915,2,good
917,2,good
919,1,good
921,1,good
923,0,good
925,1,good
927,0,good
929,-1,good
931,1,good
933,0,good
935,1,good
937,0,good
939,0,good
941,0,good
943,0,good
945,0,good
947,0,good
950,0,good
952,1,good
954,0,good
956,1,good
958,0,good
960,0,good
962,0,good
964,0,good
966,-1,good
968,1,good
970,0,good
972,0,good
974,0,good
976,0,good
978,0,good
980,0,good
982,1,good
984,1,good
986,0,good
988,0,good
990,0,good
992,0,good
994,0,good
996,0,good
998,0,good
1000,1,good
1002,0,good
1004,0,good
1006,1,good
1008,1,good
1010,0,good
1012,-1,good
1014,1,good
1016,-1,good
1018,-1,good
1020,0,good
1022,0,good
1024,0,good
1026,0,good
1028,1,good
1030,-2,good
1032,-1,good
1035,0,good
1037,0,good
1039,0,good
1041,0,good
1043,0,good
1045,1,good
1047,0,good
1049,0,good
1051,0,good
1053,0,good
1055,-1,good
1057,-1,good
1059,0,good
1061,0,good
1063,0,good
1065,-1,good
1067,0,good
1069,-1,good
1071,0,good
1073,-1,good
1075,-1,good
1078,-1,good
1080,0,good
1082,0,good
1084,0,good
1086,-1,good
1088,-1,good
1090,-1,good
1092,-1,good
1094,-1,good
1096,0,good
1098,-1,good
1100,0,good
1102,1,good
1104,0,good
1106,0,good
1108,0,good
1110,0,good
1112,0,good
1114,0,good
1116,0,good
1118,0,good
1120,1,good
1122,0,good
1124,0,good
1126,0,good
1128,0,good
1130,1,good
1132,1,good
1134,0,good
1136,0,good
1138,0,good
1140,0,good
1142,0,good
1144,2,good
1146,2,good
1148,0,good
1150,0,good
1152,0,good
1154,1,good
1156,0,good
1158,0,good
1160,0,good
1163,0,good
1165,0,good
1167,0,good
1169,0,good
1171,0,good
1173,1,good
1175,0,good
1177,0,good
1179,0,good
1181,0,good
1183,1,good
1185,0,good
1187,0,good
1189,-1,good
1191,0,good
1193,1,good
1195,1,good
1197,-1,good
1199,-1,good
1201,0,good
1203,-1,good
1206,-2,good
1208,0,good
1210,-1,good
1212,0,good
1214,0,good
1216,-1,good
1218,1,good
1220,-1,good
1222,-2,good
1224,0,good
1226,0,good
1228,-1,good
1230,0,good
1232,0,good
1234,0,good
1236,1,good
1238,1,good
1240,-1,good
1242,0,good
1244,-1,good
1246,-2,good
1248,-2,good
1250,-1,good
1252,-1,good
1254,-1,good
1256,-1,good
1258,-1,good
1260,0,good
1262,0,good
1264,-1,good
1266,-1,good
1268,-1,good
1270,-1,good
1272,0,good
1274,0,good
1276,-1,good
1278,-2,good
1280,-3,good
1282,-1,good
1284,0,good
1286,-1,good
1288,0,good
1291,-1,good
1293,-2,good
1295,-1,good
1297,0,good
1299,-2,good
1301,0,good
1303,-1,good
1305,0,good
1307,-1,good
1309,-1,good
1311,0,good
1313,-1,good
1315,1,good
1317,1,good
1319,0,good
1321,0,good
1323,-2,good
1325,-1,good
1327,0,good
1329,0,good
1331,0,good
1334,0,good
1336,-1,good
1338,-1,good
1340,-3,good
1342,-1,good
1344,-1,good
1346,0,good
1348,-2,good
1350,1,good
1352,-1,good
1354,-1,good
1356,-1,good
1358,1,good
1360,2,good
1362,5,good
1364,11,good
1366,9,good
1368,0,good
1370,-10,good
1372,-10,good
1374,-9,good
1376,-7,good
1378,-1,good
1380,1,good
1382,2,good
1384,-1,good
1386,-3,good
1388,-5,good
1390,-5,good
1392,-1,good
1394,1,good
1396,0,good
1398,2,good
1400,1,good
1402,0,good
1404,0,good
1406,0,good
1408,1,good
1410,1,good
1412,-1,good
1414,0,good
1416,0,good
1419,0,good
1421,-1,good
1423,-1,good
1425,0,good
1427,-2,good
1429,-1,good
1431,0,good
1433,-1,good
1435,1,good
1437,0,good
1439,0,good
1441,1,good
1443,1,good
1445,0,good
1447,2,good
1449,1,good
1451,1,good
1453,0,good
1455,-1,good
1457,-1,good
1459,5,good
1462,8,good
1464,7,good
1466,0,good
1468,-8,good
1470,-10,good
1472,-5,good
1474,0,good
1476,1,good
1478,2,good
1480,4,good
1482,4,good
1484,2,good
1486,-3,good
1488,-4,good
1490,-6,good
1492,-2,good
1494,3,good
1496,6,good
1498,4,good
1500,-2,good
1502,-3,good
1504,-3,good
1506,0,good
1508,4,good
1510,3,good
1512,0,good
1514,-1,good
1516,-2,good
1518,5,good
1520,6,good
1522,4,good
1524,-2,good
1526,-7,good
1528,-5,good
1530,-1,good
1532,1,good
1534,0,good
1536,2,good
1538,1,good
1540,3,good
1542,3,good
1544,3,good
1547,-2,good
1549,-7,good
1551,-9,good
1553,-4,good
1555,-1,good
1557,3,good
1559,9,good
1561,7,good
1563,5,good
1565,0,good
1567,-3,good
1569,-3,good
1571,-1,good
1573,-7,good
1575,-8,good
1577,-10,good
1579,-6,good
1581,1,good
1583,8,good
1585,8,good
1587,5,good
1590,-2,good
1592,-4,good
1594,-9,good
1596,-9,good
1598,-6,good
1600,2,good
1602,6,good
1604,12,good
1606,7,good
1608,-3,good
1610,-11,good
1612,-12,good
1614,-1,good
1616,12,good
1618,3,good
1620,-11,good
1622,-18,good
1624,-15,good
1626,-9,good
1628,-6,good
1630,-5,good
1632,-3,good
1634,0,good
1636,5,good
1638,9,good
1640,13,good
1642,15,good
1644,19,good
1646,0,good
1648,-21,good
1650,-36,good
1652,-29,good
1654,-17,good
1656,-2,good
1658,10,good
1660,16,good
1662,20,good
1664,7,good
1666,-13,good
1668,-30,good
1670,-34,good
1672,-24,good
1675,2,good
1677,19,good
1679,14,good
1681,0,good
1683,-20,good
1685,-22,good
1687,-14,good
1689,2,good
1691,11,good
1693,2,good
1695,-10,good
1697,-4,good
1699,14,good
1701,12,good
1703,-7,good
1705,-27,good
1707,-27,good
1709,-17,good
1711,-14,good
1713,-15,good
1715,-15,good
1718,-6,good
1720,7,good
1722,31,good
1724,29,good
1726,-1,good
1728,-30,good
1730,-32,good
1732,-18,good
1734,6,good
1736,13,good
1738,-4,good
1740,-22,good
1742,-19,good
1744,-9,good
1746,10,good
1748,6,good
1750,-22,good
1752,-34,good
1754,-20,good
1756,4,good
1758,35,good
1760,44,good
1762,29,good
1764,-4,good
1766,-38,good
1768,-68,good
1770,-63,good
1772,-20,good
1774,49,good
1776,88,good
1778,36,good
1780,-37,good
1782,-72,good
1784,-57,good
1786,-3,good
1788,26,good
1790,15,good
1792,-19,good
1794,-57,good
1796,-41,good
1798,-8,good
1800,32,good
1803,23,good
1805,12,good
1807,1,good
1809,-4,good
1811,2,good
1813,-19,good
1815,-33,good
1817,-30,good
1819,-17,good
1821,3,good
1823,29,good
1825,45,good
1827,15,good
1829,-7,good
1831,-15,good
1833,-20,good
1835,-42,good
1837,-58,good
1839,-25,good
1841,36,good
1843,19,good
1846,-2,good
1848,-18,good
1850,-7,good
1852,-5,good
1854,-13,good
1856,4,good
1858,10,good
1860,-7,good
1862,-19,good
1864,-20,good
1866,12,good
1868,-2,good
1870,-18,good
1872,-6,good
1874,61,good
1876,6,good
1878,-8,good
1880,-27,good
1882,-36,good
1884,-55,good
1886,-48,good
1888,-20,good
1890,5,good
1892,4,good
1894,30,good
1896,27,good
1898,-5,good
1900,-22,good
1902,-23,good
1904,64,good
1906,2,good
1908,-60,good
1910,-79,good
1912,-12,good
1914,20,good
1916,52,good
1918,-10,good
1920,-45,good
1922,-28,good
1924,-3,good
1926,0,good
1928,14,good
1931,33,good
1933,8,good
1935,-19,good
1937,-24,good
1939,-37,good
1941,-26,good
1943,-1,good
1945,8,good
1947,4,good
1949,22,good
1951,-3,good
1953,-19,good
1955,-11,good
1957,8,good
1959,2,good
1961,-15,good
1963,-16,good
1965,-11,good
1967,-8,good
1969,-6,good
1971,-5,good
1974,-3,good
1976,-4,good
1978,-4,good
1980,-4,good
1982,-5,good
1984,-6,good
1986,-6,good
1988,-6,good
1990,-5,good
1992,-4,good
1994,-6,good
1996,-7,good
1998,-7,good
2000,-8,good
2002,-7,good
2004,-7,good
2006,-6,good
2008,-6,good
2010,-6,good
2012,-5,good
2014,-5,good
2016,-7,good
2018,-4,good
2020,-4,good
2022,-4,good
2024,-5,good
2026,-4,good
2028,-4,good
2030,-5,good
2032,-4,good
2034,-2,good
2036,-1,good
2038,-2,good
2040,-2,good
2042,-2,good
2044,-2,good
2046,-1,good
2048,-1,good
2050,-2,good
2052,0,good
2054,-1,good
2056,0,good
2059,-1,good
2061,0,good
2063,0,good
2065,1,good
2067,0,good
2069,2,good
2071,0,good
2073,0,good
2075,0,good
2077,1,good
2079,0,good
2081,0,good
2083,1,good
2085,0,good
2087,1,good
2089,1,good
2091,0,good
2093,1,good
2095,1,good
2097,1,good
2099,0,good
2102,0,good
2104,-1,good
2106,-1,good
2108,0,good
2110,0,good
2112,0,good
2114,0,good
2116,0,good
2118,1,good
2120,1,good
2122,0,good
2124,1,good
2126,0,good
2128,0,good
2130,2,good
2132,1,good
2134,-1,good
2136,0,good
2138,0,good
2140,0,good
2142,0,good
2144,1,good
2146,0,good
2148,0,good
2150,1,good
2152,0,good
2154,-1,good
2156,0,good
2158,0,good
2160,1,good
2162,1,good
2164,0,good
2166,0,good
2168,1,good
2170,1,good
2172,0,good
2174,0,good
2176,0,good
2178,-1,good
2180,0,good
2182,0,good
2184,0,good
2187,0,good
2189,0,good
2191,1,good
2193,0,good
2195,-1,good
2197,0,good
2199,-1,good
2201,2,good
2203,1,good
2205,0,good
2207,-1,good
2209,1,good
2211,1,good
2213,0,good
2215,0,good
2217,0,good
2219,0,good
2221,1,good
2223,0,good
2225,1,good
2227,-1,good
2230,0,good
2232,0,good
2234,0,good
2236,-1,good
2238,0,good
2240,0,good
2242,0,good
2244,0,good
2246,1,good
2248,0,good
2250,0,good
2252,0,good
2254,2,good
2256,0,good
2258,0,good
2260,1,good
2262,-2,good
2264,0,good
2266,0,good
2268,-1,good
2270,1,good
2272,1,good
2274,1,good
2276,-1,good
2278,1,good
2280,0,good
2282,0,good
2284,1,good
2286,1,good
2288,0,good
2290,0,good
2292,0,good
2294,1,good
2296,0,good
2298,0,good
2300,2,good
2302,0,good
2304,0,good
2306,-1,good
2308,1,good
2310,-1,good
2312,-1,good
2315,0,good
2317,-1,good
2319,1,good
2321,1,good
2323,1,good
2325,0,good
2327,1,good
2329,0,good
2331,0,good
2333,0,good
2335,0,good
2337,1,good
2339,-1,good
2341,1,good
2343,0,good
2345,0,good
2347,0,good
2349,-1,good
2351,0,good
2353,0,good
2355,0,good
2358,0,good
2360,0,good
2362,0,good
2364,0,good
2366,0,good
2368,-1,good
2370,1,good
2372,0,good
2374,0,good
2376,-1,good
2378,-1,good
2380,0,good
2382,-2,good
2384,1,good
2386,0,good
2388,1,good
2390,0,good
2392,0,good
2394,-1,good
2396,2,good
2398,1,good
2400,1,good
2402,1,good
2404,-2,good
2406,-3,good
2408,-2,good
2410,1,good
2412,1,good
2414,4,good
2416,2,good
2418,3,good
2420,1,good
2422,2,good
2424,0,good
2426,5,good
2428,0,good
2430,-5,good
2432,2,good
2434,2,good
2436,-2,good
2438,-3,good
2440,1,good
2443,0,good
2445,5,good
2447,6,good
2449,4,good
2451,0,good
2453,-5,good
2455,-5,good
2457,-1,good
2459,1,good
2461,4,good
2463,3,good
2465,1,good
2467,0,good
2469,1,good
2471,1,good
2473,1,good
2475,2,good
2477,2,good
2479,1,good
2481,3,good
2483,1,good
2486,6,good
2488,-1,good
2490,0,good
2492,-3,good
2494,-6,good
2496,-5,good
2498,-3,good
2500,5,good
2502,10,good
2504,14,good
2506,4,good
2508,-6,good
2510,-12,good
2512,-6,good
2514,0,good
2516,2,good
2518,3,good
2520,2,good
2522,0,good
2524,1,good
2526,1,good
2528,2,good
2530,2,good
2532,-1,good
2534,-1,good
2536,-2,good
2538,-2,good
2540,-1,good
2542,-1,good
2544,2,good
2546,1,good
2548,-1,good
2550,-1,good
2552,1,good
2554,-1,good
2556,1,good
2558,0,good
2560,0,good
2562,0,good
2564,0,good
2566,2,good
2568,0,good
2571,-1,good
2573,-1,good
2575,0,good
2577,0,good
2579,1,good
2581,0,good
2583,-2,good
2585,0,good
2587,0,good
2589,0,good
2591,-1,good
2593,-1,good
2595,1,good
2597,-1,good
2599,0,good
2601,1,good
2603,0,good
2605,0,good
2607,0,good
2609,0,good
2611,0,good
2614,-1,good
2616,0,good
2618,-1,good
2620,0,good
2622,-1,good
2624,0,good
2626,0,good
2628,-1,good
2630,-1,good
2632,-1,good
2634,-1,good
2636,0,good
2638,-1,good
2640,0,good
2642,-1,good
